_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final,family
136453,136452,"Sword and Shield",0,100000,290,0,Poison,45,"",0,"",0,0,"8.5.9.8.7.3.0 8.5.9.8.7.5.0 8.5.9.8.7.5.3",0,,,,,,,,,,,,2,0,1,533
136705,135682,"Sword and Shield",0,1260,80,0,Thunder,22,"",0,"",0,0,"12.2.4.2.0.0.0 12.2.4.4.0.0.0 12.2.4.7.0.0.0",10,,,,,,,,,,,,0,0,0,534
136706,136705,"Sword and Shield",0,2520,110,0,Thunder,24,"",0,"",0,0,"7.4.5.4.0.0.0 7.4.5.6.0.0.0 7.4.5.9.0.0.0",10,,,,,,,,,,,,0,0,0,534
136707,136706,"Sword and Shield",0,15120,140,0,Thunder,30,"",0,"",0,0,"5.7.8.5.0.0.0 5.7.8.7.0.0.0 5.7.8.10.0.0.0",15,,,,,,,,,,,,0,0,0,534
136708,136707,"Sword and Shield",0,16380,170,0,Thunder,34,"",0,"",0,0,"10.7.8.4.1.0.0 10.7.8.4.3.0.0 10.7.8.4.5.1.0",15,,,,,,,,,,,,0,0,0,534
136709,136708,"Sword and Shield",0,17640,200,0,Thunder,38,"",0,"",0,0,"9.8.12.4.2.0.0 9.8.12.4.4.0.0 9.8.12.4.5.2.0",15,,,,,,,,,,,,0,0,0,534
136710,136709,"Sword and Shield",0,18900,260,0,Thunder,39,"",0,"",0,0,"8.12.7.4.3.1.0 8.12.7.4.3.3.0 8.12.7.4.3.6.0",15,,,,,,,,,,,,0,0,0,534
136711,136710,"Sword and Shield",0,20160,320,0,Thunder,40,"",0,"",0,0,"9.7.12.4.6.2.0 9.7.12.4.6.4.0 9.7.12.4.6.5.2",15,,,,,,,,,,,,0,0,1,534
136961,133890,"Sword and Shield",660,660,80,0,"",0,"",0,"",0,0,"5.3.7.0.0.0.0 5.3.9.0.0.0.0 5.3.10.2.0.0.0",0,,,,,,,,,,,,2,0,0,535
136962,136961,"Sword and Shield",0,1320,90,0,"",0,"",0,"",0,0,"5.3.10.2.0.0.0 5.3.10.4.0.0.0 5.3.10.7.0.0.0",0,,,,,,,,,,,,2,0,0,535
136963,136962,"Sword and Shield",0,1980,100,0,"",0,"",0,"",0,0,"6.3.9.7.0.0.0 6.3.9.9.0.0.0 6.3.9.12.0.0.0",0,,,,,,,,,,,,3,0,0,535
136964,136963,"Sword and Shield",0,8580,150,0,"",0,"",0,"",0,0,"6.4.5.10.0.0.0 6.4.5.12.0.0.0 6.4.5.15.0.0.0",0,,,,,,,,,,,,3,0,0,535
136965,136964,"Sword and Shield",0,9240,170,0,"",0,"",0,"",0,0,"8.7.4.11.0.0.0 8.7.4.13.0.0.0 8.7.4.14.2.0.0",0,,,,,,,,,,,,3,0,0,535
136966,136965,"Sword and Shield",0,9900,230,0,"",0,"",0,"",0,0,"4.6.8.12.0.0.0 4.6.8.12.2.0.0 4.6.8.12.5.0.0",0,,,,,,,,,,,,3,0,0,535
136967,136966,"Sword and Shield",0,10560,260,0,"",0,"",0,"",0,0,"7.4.5.14.0.0.0 7.4.5.15.1.0.0 7.4.5.15.4.0.0",0,,,,,,,,,,,,3,0,0,535
136968,136967,"Sword and Shield",0,11220,320,0,"",0,"",0,"",0,0,"6.4.5.15.0.0.0 6.4.5.16.1.0.0 6.4.5.16.4.0.0",0,,,,,,,,,,,,3,0,0,535
136969,136968,"Sword and Shield",0,11880,350,0,"",0,"",0,"",0,0,"8.6.5.16.0.0.0 8.6.5.16.2.0.0 8.6.5.16.3.2.0",0,,,,,,,,,,,,3,0,1,535
137217,136962,"Sword and Shield",0,720,70,0,Paralysis,22,"",0,"",0,0,"6.4.9.6.0.0.0 6.4.9.8.0.0.0 6.4.9.11.0.0.0",0,,,,,,,,,,,,0,0,0,536
137218,137217,"Sword and Shield",0,1440,80,0,Paralysis,24,"",0,"",0,0,"6.3.9.7.0.0.0 6.3.9.9.0.0.0 6.3.9.12.0.0.0",0,,,,,,,,,,,,0,0,0,536
137219,137218,"Sword and Shield",0,8640,130,0,Paralysis,26,"",0,"",0,0,"2.4.10.9.0.0.0 2.4.10.11.0.0.0 2.4.10.13.1.0.0",0,,,,,,,,,,,,1,0,0,536
137220,137219,"Sword and Shield",0,9360,150,0,Paralysis,28,"",0,"",0,0,"9.2.9.10.0.0.0 9.2.9.12.0.0.0 9.2.9.13.2.0.0",0,,,,,,,,,,,,2,0,0,536
137221,137220,"Sword and Shield",0,10080,190,0,Paralysis,30,"",0,"",0,0,"5.2.10.13.0.0.0 5.2.10.15.0.0.0 5.2.10.15.3.0.0",0,,,,,,,,,,,,2,0,0,536
137222,137221,"Sword and Shield",0,10800,210,0,Paralysis,31,"",0,"",0,0,"4.3.11.14.3.0.0 4.3.11.14.5.0.0 4.3.11.14.5.3.0",0,,,,,,,,,,,,2,0,0,536
137223,137222,"Sword and Shield",0,11520,300,0,Paralysis,32,"",0,"",0,0,"8.2.3.17.5.0.0 8.2.3.17.5.2.0 8.2.3.17.5.5.0",0,,,,,,,,,,,,2,0,1,536
137473,136962,"Sword and Shield",0,780,80,0,Poison,28,"",0,"",0,0,"7.8.3.2.0.0.0 7.8.3.4.0.0.0 7.8.3.7.0.0.0",0,,,,,,,,,,,,1,0,0,537
137474,137473,"Sword and Shield",0,1560,90,0,Poison,32,"",0,"",0,0,"7.7.3.3.0.0.0 7.7.3.5.0.0.0 7.7.3.8.0.0.0",0,,,,,,,,,,,,1,0,0,537
137475,137474,"Sword and Shield",0,2340,110,0,Poison,34,"",0,"",0,0,"7.8.3.7.0.0.0 7.8.3.9.0.0.0 7.8.3.11.1.0.0",0,,,,,,,,,,,,2,0,0,537
137476,137475,"Sword and Shield",0,10140,130,0,Poison,38,"",0,"",0,0,"8.7.4.11.0.0.0 8.7.4.13.0.0.0 8.7.4.14.2.0.0",0,,,,,,,,,,,,2,0,0,537
137477,137476,"Sword and Shield",0,10920,150,0,Poison,42,"",0,"",0,0,"7.8.3.11.1.0.0 7.8.3.11.3.0.0 7.8.3.11.5.1.0",0,,,,,,,,,,,,2,0,0,537
137478,137477,"Sword and Shield",0,11700,180,0,Poison,45,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",0,,,,,,,,,,,,3,0,0,537
137479,137478,"Sword and Shield",0,12480,240,0,Poison,46,"",0,"",0,0,"5.7.8.10.5.0.0 5.7.8.10.7.0.0 5.7.8.10.8.2.0",0,,,,,,,,,,,,3,0,0,537
137480,137479,"Sword and Shield",0,13260,300,0,Poison,48,"",0,"",0,0,"5.3.10.9.8.0.0 5.3.10.9.8.2.0 5.3.10.9.8.5.0",0,,,,,,,,,,,,3,0,1,537
137729,136961,"Sword and Shield",0,690,80,0,Ice,14,"",0,"",0,0,"4.4.7.0.0.0.0 4.4.9.0.0.0.0 4.4.9.3.0.0.0",0,,,,,,,,,,,,0,0,0,538
137730,137729,"Sword and Shield",0,1380,100,0,Ice,16,"",0,"",0,0,"4.6.8.2.0.0.0 4.6.8.4.0.0.0 4.6.8.7.0.0.0",0,,,,,,,,,,,,0,0,0,538
137731,137730,"Sword and Shield",0,2070,130,0,Ice,18,"",0,"",0,0,"5.7.8.5.0.0.0 5.7.8.7.0.0.0 5.7.8.10.0.0.0",0,,,,,,,,,,,,0,0,0,538
137732,137731,"Sword and Shield",0,8970,150,0,Ice,20,"",0,"",0,0,"5.4.12.9.0.0.0 5.4.12.11.0.0.0 5.4.12.12.2.0.0",0,,,,,,,,,,,,0,0,0,538
137733,137732,"Sword and Shield",0,9660,170,0,Ice,22,"",0,"",0,0,"4.6.8.12.0.0.0 4.6.8.12.2.0.0 4.6.8.12.5.0.0",0,,,,,,,,,,,,0,0,0,538
137734,137733,"Sword and Shield",10350,10350,210,0,Ice,24,"",0,"",0,0,"9.2.9.13.2.0.0 9.2.9.13.4.0.0 9.2.9.13.5.2.0",0,,,,,,,,,,,,0,0,0,538
137735,137734,"Sword and Shield",0,11040,250,0,Ice,26,"",0,"",0,0,"5.7.8.10.5.0.0 5.7.8.10.7.0.0 5.7.8.10.8.2.0",0,,,,,,,,,,,,0,0,0,538
137736,137735,"Sword and Shield",0,11730,340,0,Ice,28,"",0,"",0,0,"6.3.10.9.7.0.0 6.3.10.9.7.2.0 6.3.10.9.7.5.0",0,,,,,,,,,,,,0,0,1,538
137985,136963,"Sword and Shield",2400,2400,140,0,"",0,"",0,"",0,0,"7.3.10.9.1.0.0 7.3.10.9.3.0.0 7.3.10.9.6.0.0",10,,,,,,,,,,,,1,0,0,539
137986,137985,"Sword and Shield",0,26400,150,0,"",0,"",0,"",0,0,"6.3.10.9.2.0.0 6.3.10.9.4.0.0 6.3.10.9.7.0.0",10,,,,,,,,,,,,1,0,0,539
137987,137986,"Sword and Shield",0,28800,160,0,"",0,"",0,"",0,0,"6.4.12.10.3.0.0 6.4.12.10.4.1.0 6.4.12.10.4.4.0",10,,,,,,,,,,,,1,0,0,539
137988,137987,"Sword and Shield",0,31200,180,0,"",0,"",0,"",0,0,"9.10.3.9.3.1.0 9.10.3.9.3.3.0 9.10.3.9.3.6.0",10,,,,,,,,,,,,1,0,0,539
137989,137988,"Sword and Shield",0,33600,190,0,"",0,"",0,"",0,0,"13.5.3.9.3.2.0 13.5.3.9.3.4.0 13.5.3.9.3.7.0",10,,,,,,,,,,,,1,0,0,539
137990,137989,"Sword and Shield",0,36000,280,0,"",0,"",0,"",0,0,"9.4.5.15.3.4.0 9.4.5.15.3.6.0 9.4.5.15.3.7.2",10,,,,,,,,,,,,1,0,0,539
137991,137990,"Sword and Shield",0,38400,310,0,"",0,"",0,"",0,0,"7.8.3.11.5.6.0 7.8.3.11.5.7.1 7.8.3.11.5.7.4",10,,,,,,,,,,,,1,0,1,539
138241,137987,"Sword and Shield",0,14000,160,0,"",0,"",0,"",0,0,"5.3.15.12.3.2.0 5.3.15.12.3.4.0 5.3.15.12.3.7.0",15,,,,,,,,,,,,2,0,0,540
138242,138241,"Sword and Shield",0,28000,170,0,"",0,"",0,"",0,0,"6.3.15.10.3.3.0 6.3.15.10.3.5.0 6.3.15.10.3.8.0",15,,,,,,,,,,,,2,0,0,540
138243,138242,"Sword and Shield",0,42000,180,0,"",0,"",0,"",0,0,"6.4.12.10.4.4.0 6.4.12.10.4.6.0 6.4.12.10.4.9.0",15,,,,,,,,,,,,2,0,0,540
138244,138243,"Sword and Shield",0,56000,240,0,"",0,"",0,"",0,0,"3.3.17.8.4.5.0 3.3.17.8.4.7.0 3.3.17.8.4.10.0",15,,,,,,,,,,,,2,0,0,540
138245,138244,"Sword and Shield",0,70000,260,0,"",0,"",0,"",0,0,"5.3.14.11.6.5.1 5.3.14.11.6.5.1 5.3.14.11.6.5.1",15,,,,,,,,,,,,2,0,0,540
138246,138245,"Sword and Shield",0,84000,290,0,"",0,"",0,"",0,0,"9.4.5.15.3.7.2 9.4.5.15.3.7.2 9.4.5.15.3.7.2",15,,,,,,,,,,,,2,0,1,540
138497,0,"Sword and Shield",660,0,80,0,"",0,"",0,"",0,0,"8.4.3.0.0.0.0 8.4.5.0.0.0.0 8.4.8.0.0.0.0",0,,,,,,,,,,,,0,0,0,541
138498,138497,"Sword and Shield",0,1320,100,0,"",0,"",0,"",0,0,"6.4.5.0.0.0.0 6.4.7.0.0.0.0 6.4.10.0.0.0.0",0,,,,,,,,,,,,0,0,0,541
138499,138498,"Sword and Shield",0,1980,110,0,"",0,"",0,"",0,0,"2.5.8.0.0.0.0 2.5.10.0.0.0.0 2.5.13.0.0.0.0",0,,,,,,,,,,,,0,0,0,541
138500,138499,"Sword and Shield",0,2640,130,0,"",0,"",0,"",0,0,"2.5.13.0.0.0.0 2.5.15.0.0.0.0 2.5.17.1.0.0.0",0,,,,,,,,,,,,0,0,0,541
138501,138500,"Sword and Shield",0,3300,140,0,"",0,"",0,"",0,0,"5.3.15.2.0.0.0 5.3.15.4.0.0.0 5.3.15.7.0.0.0",0,,,,,,,,,,,,0,0,0,541
138502,138501,"Sword and Shield",0,9900,170,0,"",0,"",0,"",0,0,"5.3.14.3.0.0.0 5.3.14.5.0.0.0 5.3.14.8.0.0.0",0,,,,,,,,,,,,0,0,0,541
138503,138502,"Sword and Shield",0,10560,210,0,"",0,"",0,"",0,0,"5.3.13.4.0.0.0 5.3.13.6.0.0.0 5.3.13.9.0.0.0",0,,,,,,,,,,,,0,0,0,541
138504,138503,"Sword and Shield",0,11220,240,0,"",0,"",0,"",0,0,"3.6.16.5.0.0.0 3.6.16.7.0.0.0 3.6.16.8.2.0.0",0,,,,,,,,,,,,0,0,0,541
138505,138504,"Sword and Shield",0,11880,270,0,"",0,"",0,"",0,0,"7.6.18.3.1.0.0 7.6.18.3.3.0.0 7.6.18.3.4.2.0",0,,,,,,,,,,,,0,0,0,541
138506,138505,"Sword and Shield",0,12540,330,0,"",0,"",0,"",0,0,"9.7.12.4.3.0.0 9.7.12.4.5.0.0 9.7.12.4.6.2.0",0,,,,,,,,,,,,0,0,0,541
138507,138506,"Sword and Shield",0,13200,360,0,"",0,"",0,"",0,0,"8.8.11.3.5.0.0 8.8.11.3.7.0.0 8.8.11.3.7.1.2",0,,,,,,,,,,,,0,0,1,541
138753,138500,"Sword and Shield",1680,1680,110,0,Fire,24,"",0,"",0,0,"4.4.9.8.0.0.0 4.4.9.10.0.0.0 4.4.9.13.0.0.0",0,,,,,,,,,,,,0,0,0,542
138754,138753,"Sword and Shield",0,3360,130,0,Fire,25,"",0,"",0,0,"9.2.9.10.0.0.0 9.2.9.12.0.0.0 9.2.9.13.2.0.0",0,,,,,,,,,,,,0,0,0,542
138755,138754,"Sword and Shield",0,20160,160,0,Fire,26,"",0,"",0,0,"8.1.10.11.0.0.0 8.1.10.12.1.0.0 8.1.10.12.4.0.0",0,,,,,,,,,,,,0,0,0,542
138756,138755,"Sword and Shield",0,21840,190,0,Fire,28,"",0,"",0,0,"4.6.8.12.0.0.0 4.6.8.12.2.0.0 4.6.8.12.5.0.0",0,,,,,,,,,,,,0,0,0,542
138757,138756,"Sword and Shield",0,23520,220,0,Fire,30,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",0,,,,,,,,,,,,0,0,0,542
138758,138757,"Sword and Shield",0,25200,280,0,Fire,32,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",0,,,,,,,,,,,,0,0,0,542
138759,138758,"Sword and Shield",0,26880,310,0,Fire,33,"",0,"",0,0,"10.3.8.9.5.0.0 10.3.8.9.5.2.0 10.3.8.9.5.5.0",0,,,,,,,,,,,,0,0,0,542
138760,138759,"Sword and Shield",0,28560,340,0,Fire,34,"",0,"",0,0,"6.3.10.9.7.0.0 6.3.10.9.7.2.0 6.3.10.9.7.5.0",0,,,,,,,,,,,,0,0,1,542
139009,138755,"Sword and Shield",0,15000,170,0,Fire,40,"",0,"",0,0,"6.5.16.7.1.0.0 6.5.16.7.3.0.0 6.5.16.7.3.3.0",10,,,,,,,,,,,,1,0,0,543
139010,139009,"Sword and Shield",0,30000,180,0,Fire,42,"",0,"",0,0,"11.11.5.6.2.0.0 11.11.5.6.3.1.0 11.11.5.6.3.4.0",15,,,,,,,,,,,,1,0,0,543
139011,139010,"Sword and Shield",0,45000,190,0,Fire,44,"",0,"",0,0,"10.5.8.10.2.0.0 10.5.8.10.2.2.0 10.5.8.10.2.5.0",15,,,,,,,,,,,,1,0,0,543
139012,139011,"Sword and Shield",0,60000,270,0,Fire,46,"",0,"",0,0,"17.6.4.9.3.1.0 17.6.4.9.3.3.0 17.6.4.9.3.4.2",15,,,,,,,,,,,,1,0,0,543
139013,139012,"Sword and Shield",0,75000,290,0,Fire,48,"",0,"",0,0,"16.5.4.8.5.2.0 16.5.4.8.5.2.2 16.5.4.8.5.2.5",15,,,,,,,,,,,,1,0,1,543
139265,138755,"Sword and Shield",0,20000,180,0,Fire,32,"",0,"",0,0,"3.6.16.8.2.0.0 3.6.16.8.4.0.0 3.6.16.8.7.0.0",0,,,,,,,,,,,,2,0,0,544
139266,139265,"Sword and Shield",0,40000,190,0,Fire,35,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",0,,,,,,,,,,,,2,0,0,544
139267,139266,"Sword and Shield",0,60000,200,0,Fire,40,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",0,,,,,,,,,,,,2,0,0,544
139268,139267,"Sword and Shield",0,80000,290,0,Fire,42,"",0,"",0,0,"6.5.11.9.6.3.0 6.5.11.9.6.5.0 6.5.11.9.6.8.0",0,,,,,,,,,,,,2,0,0,544
139269,139268,"Sword and Shield",0,100000,310,0,Fire,44,"",0,"",0,0,"5.3.10.9.8.5.0 5.3.10.9.8.7.0 5.3.10.9.8.8.2",0,,,,,,,,,,,,2,0,1,544
139521,138499,"Sword and Shield",780,780,90,0,"",0,"",0,"",0,0,"5.4.6.0.0.0.0 5.4.8.0.0.0.0 5.4.11.0.0.0.0",0,,,,,,,,,,,,2,0,0,545
139522,139521,"Sword and Shield",0,1560,110,0,"",0,"",0,"",0,0,"5.2.8.0.0.0.0 5.2.10.0.0.0.0 5.2.13.0.0.0.0",0,,,,,,,,,,,,2,0,0,545
139523,139522,"Sword and Shield",0,2340,140,0,"",0,"",0,"",0,0,"6.3.9.2.0.0.0 6.3.9.4.0.0.0 6.3.9.7.0.0.0",-5,,,,,,,,,,,,2,0,0,545
139524,139523,"Sword and Shield",0,10140,160,0,"",0,"",0,"",0,0,"10.4.7.4.0.0.0 10.4.7.6.0.0.0 10.4.7.7.2.0.0",-5,,,,,,,,,,,,2,0,0,545
139525,139524,"Sword and Shield",0,10920,180,0,"",0,"",0,"",0,0,"10.7.8.4.1.0.0 10.7.8.4.3.0.0 10.7.8.4.5.1.0",-10,,,,,,,,,,,,2,0,0,545
139526,139525,"Sword and Shield",0,11700,200,0,"",0,"",0,"",0,0,"9.7.12.4.3.0.0 9.7.12.4.5.0.0 9.7.12.4.6.2.0",-10,,,,,,,,,,,,2,0,0,545
139527,139526,"Sword and Shield",0,12480,220,0,"",0,"",0,"",0,0,"9.4.11.7.4.0.0 9.4.11.7.6.0.0 9.4.11.7.6.3.0",-10,,,,,,,,,,,,2,0,0,545
139528,139527,"Sword and Shield",0,13260,250,0,"",0,"",0,"",0,0,"3.9.14.4.3.2.0 3.9.14.4.3.4.0 3.9.14.4.3.4.3",-10,,,,,,,,,,,,2,0,0,545
139529,139528,"Sword and Shield",0,14040,340,0,"",0,"",0,"",0,0,"8.5.16.4.3.4.0 8.5.16.4.3.6.0 8.5.16.4.3.6.3",-10,,,,,,,,,,,,2,0,1,545
139777,139524,"Sword and Shield",15000,15000,180,0,Thunder,10,"",0,"",0,0,"9.7.8.6.0.0.0 9.7.8.8.0.0.0 9.7.8.8.3.0.0",-30,,,,,,,,,,,,1,0,0,546
139778,139777,"Sword and Shield",0,30000,190,0,Thunder,14,"",0,"",0,0,"13.2.7.8.0.0.0 13.2.7.9.1.0.0 13.2.7.9.4.0.0",-20,,,,,,,,,,,,1,0,0,546
139779,139778,"Sword and Shield",0,45000,200,0,Thunder,18,"",0,"",0,0,"6.3.15.10.1.0.0 6.3.15.10.3.0.0 6.3.15.10.3.3.0",-10,,,,,,,,,,,,1,0,0,546
139780,139779,"Sword and Shield",0,60000,220,0,Thunder,20,"",0,"",0,0,"11.5.6.12.1.0.0 11.5.6.12.2.1.0 11.5.6.12.2.4.0",-10,,,,,,,,,,,,1,0,0,546
139781,139780,"Sword and Shield",0,75000,300,0,Thunder,22,"",0,"",0,0,"6.4.9.12.3.1.0 6.4.9.12.3.3.0 6.4.9.12.3.6.0",-10,,,,,,,,,,,,1,0,0,546
139782,139781,"Sword and Shield",0,90000,330,0,Thunder,23,"",0,"",0,0,"8.6.5.16.3.2.0 8.6.5.16.3.4.0 8.6.5.16.3.4.3",-10,,,,,,,,,,,,1,0,1,546
140033,139778,"Sword and Shield",0,22222,160,0,Thunder,26,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",20,,,,,,,,,,,,2,0,0,547
140034,140033,"Sword and Shield",0,44444,170,0,Thunder,28,"",0,"",0,0,"5.3.13.10.4.0.0 5.3.13.10.6.0.0 5.3.13.10.8.1.0",25,,,,,,,,,,,,2,0,0,547
140035,140034,"Sword and Shield",0,66666,180,0,Thunder,30,"",0,"",0,0,"5.7.8.10.5.0.0 5.7.8.10.7.0.0 5.7.8.10.8.2.0",30,,,,,,,,,,,,2,0,0,547
140036,140035,"Sword and Shield",0,88888,270,0,Thunder,32,"",0,"",0,0,"12.2.4.9.8.0.0 12.2.4.9.10.0.0 12.2.4.9.10.3.0",30,,,,,,,,,,,,2,0,0,547
140037,140036,"Sword and Shield",0,111110,300,0,Thunder,35,"",0,"",0,0,"7.2.6.16.9.0.0 7.2.6.16.11.0.0 7.2.6.16.11.1.2",30,,,,,,,,,,,,2,0,1,547
140289,139523,"Sword and Shield",0,12000,140,0,Sleep,26,"",0,"",0,0,"6.5.11.8.0.0.0 6.5.11.9.1.0.0 6.5.11.9.4.0.0",0,,,,,,,,,,,,2,0,0,548
140290,140289,"Sword and Shield",0,24000,150,0,Sleep,30,"",0,"",0,0,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",0,,,,,,,,,,,,2,0,0,548
140291,140290,"Sword and Shield",0,36000,160,0,Sleep,32,"",0,"",0,0,"4.6.8.12.0.0.0 4.6.8.12.2.0.0 4.6.8.12.5.0.0",0,,,,,,,,,,,,2,0,0,548
140292,140291,"Sword and Shield",0,48000,200,0,Sleep,32,"",0,"",0,0,"10.7.3.12.3.0.0 10.7.3.12.5.0.0 10.7.3.12.7.1.0",0,,,,,,,,,,,,2,0,0,548
140293,140292,"Sword and Shield",0,60000,230,0,Sleep,32,"",0,"",0,0,"2.4.10.13.6.0.0 2.4.10.13.7.1.0 2.4.10.13.7.4.0",0,,,,,,,,,,,,2,0,0,548
140294,140293,"Sword and Shield",0,72000,250,0,Sleep,33,"",0,"",0,0,"7.2.6.16.9.0.0 7.2.6.16.11.0.0 7.2.6.16.11.1.2",0,,,,,,,,,,,,2,0,1,548
140545,139521,"Sword and Shield",0,1020,90,0,Thunder,17,"",0,"",0,0,"4.4.9.3.0.0.0 4.4.9.5.0.0.0 4.4.9.8.0.0.0",0,,,,,,,,,,,,1,0,0,549
140546,140545,"Sword and Shield",0,2040,130,0,Thunder,20,"",0,"",0,0,"6.4.5.5.0.0.0 6.4.5.7.0.0.0 6.4.5.10.0.0.0",0,,,,,,,,,,,,1,0,0,549
140547,140546,"Sword and Shield",0,12240,150,0,Thunder,22,"",0,"",0,0,"4.6.8.7.0.0.0 4.6.8.9.0.0.0 4.6.8.12.0.0.0",0,,,,,,,,,,,,1,0,0,549
140548,140547,"Sword and Shield",0,13260,170,0,Thunder,24,"",0,"",0,0,"2.4.10.9.0.0.0 2.4.10.11.0.0.0 2.4.10.13.1.0.0",0,,,,,,,,,,,,1,0,0,549
140549,140548,"Sword and Shield",14280,14280,230,0,Thunder,27,"",0,"",0,0,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",0,,,,,,,,,,,,1,0,0,549
140550,140549,"Sword and Shield",0,15300,290,0,Thunder,28,"",0,"",0,0,"5.3.15.12.0.0.0 5.3.15.12.2.0.0 5.3.15.12.3.2.0",0,,,,,,,,,,,,1,0,0,549
140551,140550,"Sword and Shield",0,16320,350,0,Thunder,30,"",0,"",0,0,"8.6.5.16.0.0.0 8.6.5.16.2.0.0 8.6.5.16.3.2.0",0,,,,,,,,,,,,1,0,1,549
140801,138498,"Sword and Shield",0,600,100,0,"",0,"",0,"",0,0,"4.6.8.2.0.0.0 4.6.8.4.0.0.0 4.6.8.7.0.0.0",0,,,,,,,,,,,,0,0,0,550
140802,140801,"Sword and Shield",0,1200,120,0,"",0,"",0,"",0,0,"2.4.10.4.0.0.0 2.4.10.6.0.0.0 2.4.10.9.0.0.0",0,,,,,,,,,,,,0,0,0,550
140803,140802,"Sword and Shield",0,1800,130,0,"",0,"",0,"",0,0,"7.3.10.5.0.0.0 7.3.10.7.0.0.0 7.3.10.9.1.0.0",0,,,,,,,,,,,,1,0,0,550
140804,140803,"Sword and Shield",0,7800,150,0,"",0,"",0,"",0,0,"10.7.8.4.1.0.0 10.7.8.4.3.0.0 10.7.8.4.5.1.0",0,,,,,,,,,,,,1,0,0,550
140805,140804,"Sword and Shield",0,8400,190,0,"",0,"",0,"",0,0,"9.8.12.4.2.0.0 9.8.12.4.4.0.0 9.8.12.4.5.2.0",0,,,,,,,,,,,,1,0,0,550
140806,140805,"Sword and Shield",0,9000,240,0,"",0,"",0,"",0,0,"9.8.12.4.5.2.0 9.8.12.4.5.4.0 9.8.12.4.5.7.0",0,,,,,,,,,,,,2,0,0,550
140807,140806,"Sword and Shield",0,9600,330,0,"",0,"",0,"",0,0,"10.9.7.4.7.3.0 10.9.7.4.7.5.0 10.9.7.4.7.6.2",0,,,,,,,,,,,,2,0,1,550
141057,140801,"Sword and Shield",0,1020,90,0,Water,12,"",0,"",0,0,"7.6.4.3.0.0.0 7.6.4.5.0.0.0 7.6.4.8.0.0.0",0,,,,,,,,,,,,1,0,0,551
141058,141057,"Sword and Shield",0,2040,110,0,Water,16,"",0,"",0,0,"5.7.8.5.0.0.0 5.7.8.7.0.0.0 5.7.8.10.0.0.0",0,,,,,,,,,,,,1,0,0,551
141059,141058,"Sword and Shield",0,12240,130,0,Water,22,"",0,"",0,0,"8.4.11.7.0.0.0 8.4.11.9.0.0.0 8.4.11.10.2.0.0",0,,,,,,,,,,,,2,0,0,551
141060,141059,"Sword and Shield",0,13260,170,0,Water,28,"",0,"",0,0,"6.5.16.7.1.0.0 6.5.16.7.3.0.0 6.5.16.7.3.3.0",0,,,,,,,,,,,,2,0,0,551
141061,141060,"Sword and Shield",0,14280,200,0,Water,36,"",0,"",0,0,"11.11.5.6.2.0.0 11.11.5.6.3.1.0 11.11.5.6.3.4.0",0,,,,,,,,,,,,2,0,0,551
141062,141061,"Sword and Shield",0,15300,230,0,Water,37,"",0,"",0,0,"3.3.17.8.4.0.0 3.3.17.8.4.2.0 3.3.17.8.4.5.0",0,,,,,,,,,,,,2,0,0,551
141063,141062,"Sword and Shield",0,16320,250,0,Water,38,"",0,"",0,0,"11.4.10.9.5.1.0 11.4.10.9.5.3.0 11.4.10.9.5.6.0",0,,,,,,,,,,,,2,0,0,551
141064,141063,"Sword and Shield",0,17340,290,0,Water,40,"",0,"",0,0,"4.3.11.14.5.3.0 4.3.11.14.5.4.1 4.3.11.14.5.4.4",0,,,,,,,,,,,,3,0,1,551
141313,140803,"Sword and Shield",0,2400,140,0,"",0,"",0,"",0,0,"7.3.10.9.1.0.0 7.3.10.9.3.0.0 7.3.10.9.6.0.0",-20,,,,,,,,,,,,0,0,0,552
141314,141313,"Sword and Shield",0,26400,180,0,"",0,"",0,"",0,0,"6.3.10.9.2.0.0 6.3.10.9.4.0.0 6.3.10.9.7.0.0",-20,,,,,,,,,,,,0,0,0,552
141315,141314,"Sword and Shield",0,28800,200,0,"",0,"",0,"",0,0,"5.3.13.10.4.0.0 5.3.13.10.6.0.0 5.3.13.10.8.1.0",-20,,,,,,,,,,,,1,0,0,552
